Timestamp;TSP [ug/m3];PM10 [ug/m3];PM4 [ug/m3];PM2,5 [ug/m3];PM1 [ug/m3];PMcoarse [ug/m3];Inhalable [ug/m3];Thoracic [ug/m3];Respirable [ug/m3];pm10-IAQ [ug/m3];pm2,5-IAQ [ug/m3];pm1-IAQ [ug/m3]
06-01-2023 19:26;52;34;20;10;4;23;46;38;18;36;8;3
06-01-2023 19:26;52;51;35;14;4;36;47;45;28;47;11;3
06-01-2023 19:27;128;44;21;8;4;35;97;63;19;49;6;3
06-01-2023 19:27;90;51;24;12;4;39;78;61;21;58;9;3
06-01-2023 19:27;42;41;27;12;4;29;40;39;23;40;9;3
06-01-2023 19:27;533;30;16;7;4;22;219;35;14;32;6;3
06-01-2023 19:27;48;46;29;12;4;33;45;43;24;45;9;3
06-01-2023 19:27;125;74;29;11;4;63;115;92;27;89;8;3
06-01-2023 19:27;71;61;29;10;4;50;71;65;25;68;8;3
06-01-2023 19:27;58;52;33;12;4;39;52;48;27;49;9;3
06-01-2023 19:27;194;39;22;8;4;31;113;49;19;42;6;3
06-01-2023 19:27;55;40;16;7;4;32;54;46;14;49;6;3
06-01-2023 19:28;131;37;13;6;4;30;93;51;12;45;5;3
06-01-2023 19:28;55;47;26;10;4;36;52;47;22;49;8;3
06-01-2023 19:28;83;52;28;14;4;38;70;56;23;54;10;3
06-01-2023 19:28;37;37;26;10;3;26;35;34;21;35;8;3
06-01-2023 19:28;84;57;27;10;4;46;76;64;23;63;8;3
06-01-2023 19:28;73;67;39;15;4;51;69;65;32;69;11;3
06-01-2023 19:28;134;88;44;18;4;69;118;97;36;97;14;3
06-01-2023 19:28;143;44;19;8;3;36;100;57;16;50;6;2
06-01-2023 19:28;73;51;28;11;3;39;64;54;23;54;9;3
06-01-2023 19:28;107;23;15;7;3;16;74;39;13;23;5;3
06-01-2023 19:29;96;50;21;10;3;40;81;60;17;57;7;3
06-01-2023 19:29;61;41;25;12;4;29;52;44;20;42;9;3
06-01-2023 19:29;46;44;26;10;3;33;46;44;22;46;8;3
06-01-2023 19:29;75;50;22;9;4;40;73;61;21;60;7;3
06-01-2023 19:29;71;27;12;6;3;21;57;38;11;32;4;3
06-01-2023 19:29;197;42;25;10;4;31;115;51;21;44;8;3
06-01-2023 19:29;73;51;23;9;4;42;66;55;19;58;7;3
06-01-2023 19:29;35;34;18;7;3;27;37;36;16;37;5;3
06-01-2023 19:29;192;36;17;7;3;28;113;48;15;42;6;2
06-01-2023 19:29;37;35;20;9;3;25;37;35;17;37;7;3
06-01-2023 19:30;34;34;23;8;3;26;31;31;19;31;6;2
06-01-2023 19:30;40;31;17;9;3;21;37;33;14;35;7;3
06-01-2023 19:30;227;54;26;10;4;43;142;70;23;61;8;3
06-01-2023 19:30;42;39;25;11;4;28;40;38;21;40;8;3
06-01-2023 19:30;528;31;14;7;4;23;268;68;12;36;6;3
06-01-2023 19:30;96;52;22;9;4;42;85;66;21;62;7;3
06-01-2023 19:30;103;41;25;11;4;30;77;51;20;41;8;3
06-01-2023 19:30;19;19;12;6;4;12;18;18;10;18;5;3
06-01-2023 19:30;603;55;21;8;4;47;277;73;19;67;6;3
06-01-2023 19:30;63;46;17;8;5;37;62;54;15;57;6;4
06-01-2023 19:31;73;58;35;17;5;40;64;57;28;59;13;4
06-01-2023 19:31;604;71;34;14;5;56;282;84;30;80;11;4
06-01-2023 19:31;60;57;28;11;5;46;63;61;25;63;8;4
06-01-2023 19:31;135;38;29;15;5;23;86;46;23;34;11;4
06-01-2023 19:31;213;58;28;12;4;45;147;82;24;65;9;3
06-01-2023 19:31;87;66;35;15;5;51;80;70;30;72;12;4
06-01-2023 19:31;497;50;21;10;6;39;251;73;19;60;8;5
06-01-2023 19:31;53;51;34;16;6;34;52;51;29;52;12;4
06-01-2023 19:31;563;54;29;12;5;41;250;62;26;61;9;4
06-01-2023 19:31;55;48;30;14;5;34;50;47;25;48;11;4
06-01-2023 19:32;29;29;20;10;6;19;28;28;17;28;8;5
06-01-2023 19:32;42;41;24;11;6;29;44;43;22;44;8;5
06-01-2023 19:32;265;55;35;19;7;35;159;72;28;55;14;5
06-01-2023 19:32;61;41;27;13;5;28;51;42;22;41;10;4
06-01-2023 19:32;92;46;17;9;5;37;80;59;15;56;7;4
06-01-2023 19:32;118;73;35;16;5;56;101;81;28;80;12;4
06-01-2023 19:32;192;70;33;13;5;56;141;89;28;79;10;4
06-01-2023 19:32;187;49;16;7;4;41;135;76;15;63;5;3
06-01-2023 19:32;360;45;18;10;5;34;190;66;18;57;8;4
06-01-2023 19:32;74;48;27;13;5;35;64;53;23;51;10;4
06-01-2023 19:33;46;44;30;14;5;29;42;40;25;42;11;4
06-01-2023 19:33;106;52;27;12;5;40;574;65;24;59;9;4
06-01-2023 19:33;49;48;32;13;4;34;46;45;27;46;10;4
06-01-2023 19:33;93;60;27;12;5;48;86;71;24;70;9;4
06-01-2023 19:33;92;47;26;11;5;36;75;56;22;50;8;4
06-01-2023 19:33;143;51;27;11;6;40;101;61;23;54;8;4
06-01-2023 19:33;54;52;36;16;6;36;48;46;29;48;12;5
06-01-2023 19:33;76;62;38;17;7;45;69;62;32;64;13;5
06-01-2023 19:33;96;62;25;13;9;49;89;73;22;73;10;7
06-01-2023 19:33;129;54;25;14;9;39;101;69;21;60;11;7
06-01-2023 19:34;95;52;24;12;8;40;82;64;21;59;9;6
06-01-2023 19:34;62;52;23;11;7;40;64;58;21;61;9;6
06-01-2023 19:34;102;60;27;12;6;47;89;70;23;68;10;5
06-01-2023 19:34;81;36;22;12;6;24;63;44;19;38;9;5
06-01-2023 19:34;98;40;14;9;6;31;81;56;13;51;7;4
06-01-2023 19:34;1099;52;26;12;6;40;374;61;22;57;9;5
06-01-2023 19:34;94;45;30;15;7;30;71;51;25;43;11;6
06-01-2023 19:34;70;47;28;15;6;32;58;48;22;48;11;5
06-01-2023 19:34;90;57;24;10;6;47;85;70;23;69;8;5
06-01-2023 19:34;214;58;29;14;7;44;135;69;25;66;11;6
06-01-2023 19:35;226;48;28;14;7;33;134;60;23;50;11;5
06-01-2023 19:35;614;38;25;13;8;25;263;47;21;37;10;6
06-01-2023 19:35;34;34;24;11;6;22;32;31;20;32;9;5
06-01-2023 19:35;278;85;26;11;6;73;199;117;26;112;9;5
06-01-2023 19:35;127;71;36;14;6;56;111;86;33;81;11;4
06-01-2023 19:35;450;78;29;13;6;64;256;107;25;95;10;5
06-01-2023 19:35;125;61;32;14;5;46;101;74;27;66;11;4
06-01-2023 19:35;206;49;24;10;5;39;126;61;21;55;7;4
06-01-2023 19:35;78;47;25;11;4;36;67;54;21;52;8;3
06-01-2023 19:35;62;47;24;12;5;35;58;51;21;53;9;4
06-01-2023 19:36;78;63;35;14;6;48;71;63;29;65;11;4
06-01-2023 19:36;84;57;30;14;6;43;78;65;26;65;11;5
06-01-2023 19:36;100;40;25;12;6;27;73;49;20;38;9;5
06-01-2023 19:36;132;59;28;15;7;43;106;75;24;66;11;6
06-01-2023 19:36;117;66;29;13;6;52;102;79;25;76;10;5
06-01-2023 19:36;61;58;33;14;6;44;60;57;29;60;10;5
06-01-2023 19:36;293;40;20;8;5;32;167;62;17;44;6;4
06-01-2023 19:36;79;68;40;17;6;50;73;67;33;70;13;5
06-01-2023 19:36;206;50;28;13;7;37;125;61;25;54;10;5
06-01-2023 19:36;169;76;35;15;6;61;132;89;31;87;11;5
06-01-2023 19:37;190;73;34;13;6;59;149;100;30;83;10;5
06-01-2023 19:37;212;59;28;14;6;45;156;93;25;68;11;5
06-01-2023 19:37;136;71;31;13;6;58;115;87;27;82;10;4
06-01-2023 19:37;94;77;42;17;7;59;87;78;35;81;13;5
06-01-2023 19:37;82;61;36;16;6;44;74;64;30;64;12;5
06-01-2023 19:37;197;77;33;14;6;63;150;98;29;90;11;5
06-01-2023 19:37;112;73;42;18;7;55;97;80;36;77;14;5
06-01-2023 19:37;150;69;30;13;6;56;122;88;27;79;10;5
06-01-2023 19:37;269;66;38;16;6;50;178;92;32;69;12;5
06-01-2023 19:37;122;61;37;16;5;44;98;72;32;63;12;4
06-01-2023 19:38;345;60;32;12;5;47;180;69;29;65;9;4
06-01-2023 19:38;276;76;33;13;6;62;185;100;30;91;10;4
06-01-2023 19:38;171;78;39;17;4;61;131;90;34;87;13;3
06-01-2023 19:38;106;67;39;17;5;50;90;73;32;69;13;4
06-01-2023 19:38;140;68;30;12;5;56;116;85;27;78;9;4
06-01-2023 19:38;102;64;25;8;5;55;94;77;23;76;6;4
06-01-2023 19:38;99;75;32;12;5;62;98;85;29;87;10;4
06-01-2023 19:38;337;81;34;14;5;66;218;109;31;96;11;4
06-01-2023 19:38;211;59;28;10;5;48;147;82;24;64;8;4
06-01-2023 19:38;159;63;28;11;6;51;122;79;25;74;8;5
06-01-2023 19:39;220;58;25;12;6;46;140;72;22;69;9;5
06-01-2023 19:39;165;70;34;16;6;53;1098;87;29;77;12;5
06-01-2023 19:39;64;56;28;10;6;45;65;61;26;63;8;4
06-01-2023 19:39;1034;46;24;11;6;35;453;77;20;50;8;4
06-01-2023 19:39;138;58;35;13;5;44;100;65;29;58;10;4
06-01-2023 19:39;341;59;27;12;6;47;209;91;25;68;9;5
06-01-2023 19:39;257;57;33;15;6;41;155;71;27;58;11;4
06-01-2023 19:39;380;67;42;18;6;48;222;91;36;67;14;5
06-01-2023 19:39;148;78;41;17;6;61;121;91;34;83;13;5
06-01-2023 19:39;244;73;34;14;6;59;157;85;29;81;11;5
06-01-2023 19:40;141;72;40;17;6;54;114;84;34;76;13;5
06-01-2023 19:40;94;72;36;17;7;54;87;76;31;79;13;6
06-01-2023 19:40;82;71;38;18;7;52;79;72;32;76;14;6
06-01-2023 19:40;116;74;40;19;7;55;100;81;33;79;14;6
06-01-2023 19:40;249;91;36;15;7;76;191;122;33;108;11;6
06-01-2023 19:40;246;78;30;13;6;65;186;114;29;96;10;5
06-01-2023 19:40;97;67;35;17;6;50;87;74;30;74;13;4
06-01-2023 19:40;170;76;40;15;6;60;129;87;34;81;11;4
06-01-2023 19:40;84;64;33;13;6;50;78;68;28;70;10;4
06-01-2023 19:40;176;81;37;15;5;66;144;103;32;94;12;4
06-01-2023 19:41;97;64;32;14;5;49;88;73;28;72;11;4
06-01-2023 19:41;181;62;27;11;5;51;134;83;24;72;9;4
06-01-2023 19:41;109;91;43;16;5;74;107;97;38;102;12;4
06-01-2023 19:41;80;64;31;14;5;49;77;68;26;72;11;4
06-01-2023 19:41;70;52;37;18;7;33;58;50;30;48;14;6
06-01-2023 19:41;393;61;33;15;7;45;230;90;27;64;12;6
06-01-2023 19:41;112;72;35;16;8;55;98;80;30;80;13;6
06-01-2023 19:41;140;85;46;18;8;66;119;95;38;91;14;6
06-01-2023 19:41;182;52;24;11;7;41;131;75;23;61;8;5
06-01-2023 19:41;293;77;43;18;6;58;188;98;37;81;14;5
06-01-2023 19:42;101;78;35;15;7;63;96;84;29;88;11;5
06-01-2023 19:42;375;61;35;15;6;46;217;84;29;61;11;4
06-01-2023 19:42;114;87;51;20;6;67;104;91;43;91;15;5
06-01-2023 19:42;138;99;40;17;7;82;133;113;35;120;13;5
06-01-2023 19:42;1351;74;33;13;6;61;536;127;29;86;10;5
06-01-2023 19:42;199;75;42;18;7;56;141;88;34;76;14;5
06-01-2023 19:42;111;66;32;14;6;52;97;76;27;74;10;4
06-01-2023 19:42;155;54;20;11;7;43;126;83;20;70;8;6
06-01-2023 19:42;723;58;24;12;8;46;2290;98;23;72;9;6
06-01-2023 19:42;137;73;32;16;10;57;117;89;28;84;12;8
06-01-2023 19:43;1143;77;36;18;9;58;901;93;32;90;14;7
06-01-2023 19:43;105;84;42;18;8;65;102;91;37;94;14;6
06-01-2023 19:43;226;61;30;16;8;44;143;73;26;69;12;6
06-01-2023 19:43;233;67;28;12;6;55;169;98;25;79;9;5
06-01-2023 19:43;59;51;29;12;6;39;57;53;25;55;9;5
06-01-2023 19:43;77;62;28;13;7;48;78;70;26;73;10;5
06-01-2023 19:43;689;48;23;10;6;37;321;79;22;57;8;5
06-01-2023 19:43;1188;78;35;15;7;62;441;99;33;93;12;5
06-01-2023 19:43;281;86;37;17;9;68;190;108;33;101;13;7
06-01-2023 19:43;84;73;39;18;9;54;83;76;33;80;14;7
06-01-2023 19:44;135;72;38;16;8;55;110;84;32;77;12;6
06-01-2023 19:44;94;71;31;14;7;56;91;79;27;83;11;5
06-01-2023 19:44;324;71;27;14;6;57;205;97;24;86;10;5
06-01-2023 19:44;186;47;31;14;8;32;124;66;26;47;11;6
06-01-2023 19:44;1072;51;31;15;9;35;356;53;27;52;12;7
06-01-2023 19:44;519;82;37;19;9;62;292;116;32;94;15;7
06-01-2023 19:44;58;56;40;21;9;35;52;51;32;52;16;7
06-01-2023 19:44;441;58;25;12;8;46;236;82;22;68;9;6
06-01-2023 19:44;76;54;24;12;8;41;75;64;23;65;9;6
06-01-2023 19:44;60;50;27;14;8;35;56;51;23;54;11;7
06-01-2023 19:45;86;54;27;13;6;40;76;62;23;60;10;5
06-01-2023 19:45;117;67;44;21;8;45;94;72;36;66;16;6
06-01-2023 19:45;56;48;32;16;6;32;49;45;25;47;12;4
06-01-2023 19:45;68;53;26;14;7;38;67;59;23;62;11;6
06-01-2023 19:45;274;45;23;10;7;34;161;65;21;50;8;5
06-01-2023 19:45;143;91;43;19;7;72;127;103;36;103;14;5
06-01-2023 19:45;66;49;21;9;5;40;63;54;18;57;7;4
06-01-2023 19:45;59;53;29;12;5;41;57;53;25;57;9;4
06-01-2023 19:45;72;60;39;18;6;42;62;57;31;57;13;5
06-01-2023 19:45;85;62;24;11;8;50;84;72;22;76;9;6
06-01-2023 19:46;73;55;26;14;8;41;69;59;22;63;11;6
06-01-2023 19:46;182;69;33;15;7;54;141;93;29;78;11;5
06-01-2023 19:46;76;61;32;14;7;47;72;65;28;67;11;5
06-01-2023 19:46;208;85;46;19;6;66;158;107;38;90;15;5
06-01-2023 19:46;112;63;38;17;7;45;92;71;32;65;13;5
06-01-2023 19:46;160;63;34;14;7;48;125;85;31;70;11;5
06-01-2023 19:46;109;74;37;16;7;58;96;80;30;81;12;6
06-01-2023 19:46;92;56;20;13;9;43;87;70;19;72;10;7
06-01-2023 19:46;168;71;36;18;10;53;131;91;31;78;14;8
06-01-2023 19:46;130;62;34;16;8;45;104;75;29;66;12;6
06-01-2023 19:47;115;65;41;17;6;48;94;73;35;66;13;5
06-01-2023 19:47;121;59;36;16;7;42;95;69;30;60;13;5
06-01-2023 19:47;112;67;38;17;6;50;578;73;31;71;13;5
06-01-2023 19:47;609;55;25;12;7;43;278;72;22;64;9;5
06-01-2023 19:47;360;58;30;14;7;44;215;89;25;63;11;5
06-01-2023 19:47;119;67;39;17;7;50;98;76;33;70;13;6
06-01-2023 19:47;256;74;37;16;7;57;164;87;31;79;12;6
06-01-2023 19:47;148;70;26;12;7;57;127;92;24;86;10;6
06-01-2023 19:47;167;73;43;18;7;54;122;81;35;74;14;6
06-01-2023 19:47;572;81;37;17;8;64;308;111;32;94;13;6
06-01-2023 19:48;279;76;38;16;8;59;191;104;33;84;12;6
06-01-2023 19:48;186;74;38;18;9;55;138;90;33;81;14;7
06-01-2023 19:48;70;62;41;20;9;42;63;59;33;61;15;7
06-01-2023 19:48;541;52;30;19;13;33;283;86;26;56;15;10
06-01-2023 19:48;71;50;28;16;9;34;64;55;24;54;12;7
06-01-2023 19:48;268;54;27;15;7;40;167;78;24;63;11;6
06-01-2023 19:48;84;62;33;17;9;45;78;67;29;68;13;7
06-01-2023 19:48;91;45;15;10;5;35;83;62;14;60;7;4
06-01-2023 19:48;1422;64;31;14;6;50;525;90;28;73;10;5
06-01-2023 19:48;427;76;33;14;6;61;254;108;30;89;11;5
06-01-2023 19:49;73;51;23;10;5;40;69;59;20;59;8;4
06-01-2023 19:49;70;50;33;17;7;32;58;49;26;48;13;5
06-01-2023 19:49;83;67;37;16;6;50;75;67;30;70;12;5
06-01-2023 19:49;158;55;33;14;8;40;115;73;28;55;11;7
06-01-2023 19:49;52;48;25;12;6;36;56;53;23;56;9;5
06-01-2023 19:49;70;36;10;7;5;29;64;48;9;48;5;4
06-01-2023 19:49;48;40;22;9;4;31;45;41;19;43;7;3
06-01-2023 19:49;48;39;21;10;4;29;47;42;18;44;7;3
06-01-2023 19:49;143;53;27;12;5;41;103;64;23;59;9;4
06-01-2023 19:49;226;51;22;10;5;41;142;68;20;60;7;4
06-01-2023 19:50;53;34;19;9;5;25;47;39;17;37;7;4
06-01-2023 19:50;117;34;15;7;4;26;82;45;13;40;6;3
06-01-2023 19:50;188;40;22;9;4;31;111;49;20;42;7;3
06-01-2023 19:50;195;44;24;8;4;35;119;56;22;50;7;3
06-01-2023 19:50;74;50;23;9;4;41;68;57;20;58;7;3
06-01-2023 19:50;131;39;21;11;5;27;90;50;18;42;8;4
06-01-2023 19:50;59;39;22;12;4;27;51;42;18;41;9;4
06-01-2023 19:50;283;44;27;12;4;32;166;68;22;45;9;3
06-01-2023 19:50;79;61;26;10;4;50;79;69;24;73;8;3
06-01-2023 19:50;79;66;34;14;6;51;75;68;29;72;11;4
06-01-2023 19:51;70;51;33;14;6;37;61;53;28;51;11;5
06-01-2023 19:51;169;62;28;12;5;50;132;87;25;74;9;4
06-01-2023 19:51;127;46;21;9;5;37;98;64;19;52;7;4
06-01-2023 19:51;68;59;33;15;7;44;68;62;29;65;11;6
06-01-2023 19:51;54;46;29;13;6;32;49;45;24;46;10;4
06-01-2023 19:51;121;70;38;19;9;51;102;80;31;76;15;7
06-01-2023 19:51;62;43;27;13;7;30;54;46;23;44;10;5
06-01-2023 19:51;52;50;30;12;5;37;53;51;26;52;9;4
06-01-2023 19:51;122;68;24;9;4;59;111;86;23;85;7;3
06-01-2023 19:51;51;43;22;11;5;31;49;44;19;46;9;4
06-01-2023 19:52;80;58;32;14;4;44;71;60;27;61;10;3
06-01-2023 19:52;247;58;32;13;5;44;166;87;27;61;10;4
06-01-2023 19:52;92;53;27;13;6;40;79;62;23;59;10;4
06-01-2023 19:52;128;59;28;12;5;47;105;75;24;67;9;4
06-01-2023 19:52;408;48;23;9;5;38;212;71;19;52;7;4
06-01-2023 19:52;96;52;25;11;5;40;80;61;21;57;9;4
06-01-2023 19:52;90;62;25;11;5;51;85;72;23;75;8;4
06-01-2023 19:52;126;58;26;11;5;47;106;77;24;69;8;4
06-01-2023 19:52;118;36;20;10;4;26;81;45;17;39;7;3
06-01-2023 19:52;63;43;15;7;4;36;63;54;15;56;5;3
06-01-2023 19:53;155;62;27;9;4;52;122;82;23;71;7;3
06-01-2023 19:53;42;39;22;9;4;30;40;38;18;40;7;3
06-01-2023 19:53;325;42;28;13;5;28;156;46;23;41;10;4
06-01-2023 19:53;80;41;19;10;6;30;67;50;16;46;8;5
06-01-2023 19:53;104;65;37;18;8;47;89;72;31;68;14;6
06-01-2023 19:53;38;37;28;16;7;21;34;33;23;34;12;6
06-01-2023 19:53;73;53;37;20;10;32;60;51;29;50;16;8
06-01-2023 19:53;39;38;28;15;10;23;34;34;22;34;11;8
06-01-2023 19:53;62;43;30;18;9;25;53;45;25;43;14;7
06-01-2023 19:53;80;49;26;15;8;33;69;55;22;54;12;7
06-01-2023 19:54;76;50;32;17;8;32;61;50;25;48;13;7
06-01-2023 19:54;94;50;20;10;7;39;83;63;18;60;8;5
06-01-2023 19:54;66;56;28;13;7;43;66;60;25;63;10;5
06-01-2023 19:54;232;51;22;11;6;40;146;70;20;62;8;4
06-01-2023 19:54;111;32;22;12;6;20;74;40;19;32;9;5
06-01-2023 19:54;114;62;28;15;6;47;96;74;24;71;11;5
06-01-2023 19:54;289;52;27;13;6;39;172;72;23;58;10;5
06-01-2023 19:54;110;30;15;8;5;22;76;41;14;34;6;4
06-01-2023 19:54;61;48;19;9;6;39;63;56;18;60;7;4
06-01-2023 19:54;66;42;23;12;5;29;58;47;19;45;9;4
06-01-2023 19:55;147;71;27;11;5;60;125;92;23;86;8;4
06-01-2023 19:55;109;47;26;12;5;35;85;59;22;50;9;4
06-01-2023 19:55;41;34;20;10;5;24;38;35;17;36;8;4
06-01-2023 19:55;75;65;37;14;5;51;71;66;31;68;10;4
06-01-2023 19:55;171;49;17;7;4;41;129;78;16;61;6;3
06-01-2023 19:55;108;46;28;14;7;32;83;57;24;48;11;6
06-01-2023 19:55;142;70;37;18;6;52;115;85;32;77;14;5
06-01-2023 19:55;178;49;26;12;6;36;122;67;22;52;9;5
06-01-2023 19:55;43;40;24;11;5;29;42;40;20;42;9;4
06-01-2023 19:55;65;41;25;12;5;28;53;43;20;40;9;4
06-01-2023 19:56;117;31;16;8;6;23;78;41;14;33;6;4
06-01-2023 19:56;63;47;18;8;4;39;64;56;16;59;6;3
06-01-2023 19:56;68;47;24;9;3;37;62;52;21;51;7;3
06-01-2023 19:56;53;40;22;9;4;31;47;41;18;42;7;3
06-01-2023 19:56;361;45;17;8;4;36;188;63;15;55;6;3
06-01-2023 19:56;46;37;22;11;4;26;40;36;18;37;8;3
06-01-2023 19:56;137;72;26;13;7;58;121;91;24;90;10;5
06-01-2023 19:56;88;44;19;9;4;34;74;55;16;51;7;3
06-01-2023 19:56;40;37;22;11;5;26;39;37;19;39;8;4
06-01-2023 19:56;44;42;25;11;5;30;44;42;21;44;9;4
06-01-2023 19:57;53;32;15;8;5;23;48;38;13;37;6;4
06-01-2023 19:57;50;42;24;13;7;29;46;41;19;43;10;5
06-01-2023 19:57;204;52;25;14;8;38;141;77;22;59;11;6
06-01-2023 19:57;1092;60;27;13;7;47;377;69;23;70;10;6
06-01-2023 19:57;56;40;17;9;5;31;53;45;15;47;7;4
06-01-2023 19:57;112;56;33;14;5;42;89;65;27;58;11;4
06-01-2023 19:57;36;36;23;10;5;25;35;34;20;35;8;4
06-01-2023 19:57;53;46;26;12;6;34;53;49;23;51;9;5
06-01-2023 19:57;558;54;30;14;6;39;245;59;26;58;11;5
06-01-2023 19:57;85;48;26;14;8;33;73;57;23;52;11;7
06-01-2023 19:58;543;43;19;10;6;32;236;51;18;51;8;5
06-01-2023 19:58;409;56;28;13;6;43;230;84;23;62;10;5
06-01-2023 19:58;80;57;29;12;5;45;74;63;25;64;9;4
06-01-2023 19:58;223;64;26;11;5;52;163;95;24;78;9;4
06-01-2023 19:58;154;50;24;12;6;37;120;76;22;59;9;5
06-01-2023 19:58;195;36;24;12;8;24;120;53;21;37;9;6
06-01-2023 19:58;211;56;36;17;7;39;127;62;29;55;13;6
06-01-2023 19:58;79;52;28;13;6;38;68;56;23;56;10;5
06-01-2023 19:58;213;53;31;15;5;37;130;64;27;57;11;4
06-01-2023 19:58;42;41;26;12;6;29;40;39;22;40;9;5
06-01-2023 19:59;131;73;33;17;7;56;113;88;28;85;13;6
06-01-2023 19:59;90;67;37;17;8;50;81;70;31;71;13;6
06-01-2023 19:59;89;53;31;15;7;37;75;60;26;55;11;6
06-01-2023 19:59;108;59;29;13;7;46;91;70;24;66;10;6
06-01-2023 19:59;95;63;25;11;6;51;87;71;21;74;9;5
06-01-2023 19:59;132;75;33;13;7;61;114;89;28;86;10;6
06-01-2023 19:59;401;62;32;15;8;46;712;87;28;68;12;6
06-01-2023 19:59;112;80;37;16;7;64;105;90;33;92;12;6
06-01-2023 19:59;114;80;42;20;7;60;105;89;36;89;15;6
06-01-2023 19:59;81;65;36;15;7;50;73;65;30;68;11;5
06-01-2023 20:00;129;59;33;16;7;43;101;71;27;63;12;5
06-01-2023 20:00;60;57;33;14;8;42;59;57;29;59;11;6
06-01-2023 20:00;124;83;31;14;7;68;117;97;28;101;11;6
06-01-2023 20:00;72;60;27;12;6;47;73;66;25;70;9;5
06-01-2023 20:00;159;59;27;11;6;47;124;82;25;69;9;5
06-01-2023 20:00;82;59;25;12;6;46;83;72;24;73;10;5
06-01-2023 20:00;233;79;38;17;7;62;175;111;32;89;13;6
06-01-2023 20:00;328;52;32;15;8;37;192;77;27;53;12;6
06-01-2023 20:00;166;52;30;15;9;36;117;71;24;52;12;7
06-01-2023 20:00;228;77;41;18;8;59;163;99;34;83;14;6
06-01-2023 20:01;142;68;34;14;7;54;117;86;30;77;11;5
06-01-2023 20:01;348;57;29;14;7;43;180;66;25;62;11;6
06-01-2023 20:01;68;53;25;11;5;42;65;57;22;59;8;4
06-01-2023 20:01;106;55;27;11;6;44;88;66;24;61;8;4
06-01-2023 20:01;98;48;30;14;5;33;76;55;24;48;11;4
06-01-2023 20:01;60;48;20;9;4;38;61;54;18;58;7;3
06-01-2023 20:01;44;43;27;12;4;30;44;42;23;44;9;3
06-01-2023 20:01;57;48;27;12;4;36;54;50;23;51;9;3
06-01-2023 20:01;57;48;27;10;4;37;56;51;24;53;8;3
06-01-2023 20:01;869;69;35;12;5;56;385;85;31;76;10;4
06-01-2023 20:02;66;58;35;16;6;42;63;58;30;60;12;4
06-01-2023 20:02;63;54;29;13;6;41;62;57;25;60;10;5
06-01-2023 20:02;53;52;40;18;6;34;47;46;32;47;14;5
06-01-2023 20:02;78;58;32;14;5;43;73;64;28;63;11;4
06-01-2023 20:02;145;47;25;10;6;36;101;59;21;49;8;4
06-01-2023 20:02;152;76;37;15;5;60;125;92;32;84;12;4
06-01-2023 20:02;63;56;26;11;5;44;65;60;23;65;8;4
06-01-2023 20:02;226;68;30;15;7;53;163;96;27;80;11;5
06-01-2023 20:02;55;48;26;12;6;36;53;49;23;51;9;5
06-01-2023 20:02;1106;71;36;16;6;55;387;78;31;78;12;5
06-01-2023 20:03;100;51;29;12;4;38;80;59;24;52;9;3
06-01-2023 20:03;156;81;35;15;6;66;134;102;31;96;11;5
06-01-2023 20:03;199;47;28;13;6;34;117;53;23;48;10;4
06-01-2023 20:03;88;26;9;8;6;18;66;40;7;33;6;4
06-01-2023 20:03;84;58;31;13;5;44;75;64;27;62;10;4
06-01-2023 20:03;234;63;35;16;8;46;161;89;30;66;12;6
06-01-2023 20:03;37;34;19;12;8;22;40;38;18;40;9;6
06-01-2023 20:03;63;44;26;12;7;32;54;46;22;44;9;5
06-01-2023 20:03;69;50;31;15;7;34;59;50;25;49;11;6
06-01-2023 20:03;560;56;32;16;9;39;247;61;28;60;13;7
06-01-2023 20:04;83;58;31;13;6;44;75;63;27;62;10;5
06-01-2023 20:04;78;47;24;11;7;35;67;54;21;52;9;5
06-01-2023 20:04;94;48;27;13;5;35;76;56;23;51;10;4
06-01-2023 20:04;64;45;23;11;6;34;63;54;22;53;8;5
06-01-2023 20:04;60;52;32;15;7;36;54;50;26;52;12;6
06-01-2023 20:04;369;60;28;14;10;45;214;85;27;71;11;8
06-01-2023 20:04;138;97;39;18;9;79;132;112;35;116;14;7
06-01-2023 20:04;150;52;29;13;8;39;106;64;25;54;10;7
06-01-2023 20:04;624;89;33;17;10;72;312;112;32;112;13;8
06-01-2023 20:04;202;87;43;22;12;64;154;104;37;97;17;9
06-01-2023 20:05;639;70;32;19;14;50;839;118;29;84;15;11
06-01-2023 20:05;139;85;26;10;5;74;134;109;26;111;8;4
06-01-2023 20:05;270;86;42;20;9;65;180;102;36;96;16;7
06-01-2023 20:05;75;60;32;16;8;44;72;65;28;67;12;6
06-01-2023 20:05;39;37;25;13;7;24;36;35;21;36;10;5
06-01-2023 20:05;247;75;35;14;7;61;179;107;31;87;11;5
06-01-2023 20:05;656;67;41;18;7;48;311;82;34;66;14;6
06-01-2023 20:05;577;70;33;15;8;55;316;111;29;79;11;6
06-01-2023 20:05;115;73;22;10;7;62;112;91;21;94;8;6
06-01-2023 20:05;137;56;36;17;8;39;96;60;30;54;13;7
06-01-2023 20:06;139;74;40;17;9;57;116;88;34;80;13;7
06-01-2023 20:06;153;75;35;18;11;56;128;94;31;87;14;9
06-01-2023 20:06;97;70;46;23;10;47;82;70;37;69;18;8
